92.13	0.0144
92.39	0.01506
92.64	0.01574
92.89	0.01643
93.15	0.01714
93.4	0.01787
93.65	0.01863
93.9	0.0194
94.16	0.02019
94.41	0.021
94.66	0.02184
94.92	0.02269
95.17	0.02356
95.42	0.02445
95.67	0.02537
95.93	0.02631
96.18	0.02726
96.43	0.02824
96.69	0.02923
96.94	0.03025
97.19	0.0313
97.44	0.03236
97.7	0.03344
97.95	0.03453
98.2	0.03564
98.46	0.03678
98.71	0.03793
98.96	0.03909
99.21	0.04033
99.47	0.04159
99.72	0.0429
99.97	0.04425
100.2	0.04558
100.5	0.04699
100.7	0.04841
101	0.04984
101.2	0.05132
101.5	0.05281
101.7	0.05434
102	0.05589
102.2	0.05749
102.5	0.05911
102.8	0.06073
103	0.0624
103.3	0.06413
103.5	0.06587
103.8	0.06762
104	0.06943
104.3	0.07128
104.5	0.07319
104.8	0.07512
105	0.07711
105.3	0.07912
105.5	0.08114
105.8	0.08322
106	0.08535
106.3	0.08749
106.5	0.08966
106.8	0.09184
107.1	0.09409
107.3	0.09639
107.6	0.09871
107.8	0.101
108.1	0.1034
108.3	0.1058
108.6	0.1083
108.8	0.1108
109.1	0.1133
109.3	0.1159
109.6	0.1185
109.8	0.1211
110.1	0.1238
110.3	0.1265
110.6	0.1292
110.8	0.132
111.1	0.1348
111.4	0.1376
111.6	0.1405
111.9	0.1434
112.1	0.1464
112.4	0.1494
112.6	0.1524
112.9	0.1555
113.1	0.1586
113.4	0.1617
113.6	0.1648
113.9	0.168
114.1	0.1713
114.4	0.1746
114.6	0.1779
114.9	0.1812
115.1	0.1846
115.4	0.188
115.6	0.1915
115.9	0.1949
116.2	0.1985
116.4	0.2021
116.7	0.2056
116.9	0.2093
117.2	0.213
117.4	0.2167
117.7	0.2204
117.9	0.2242
118.2	0.2281
118.4	0.232
118.7	0.2358
118.9	0.2397
119.2	0.2437
119.4	0.2477
119.7	0.2517
119.9	0.2558
120.2	0.2599
120.5	0.264
120.7	0.2681
121	0.2723
121.2	0.2764
121.5	0.2807
121.7	0.285
122	0.2893
122.2	0.2936
122.5	0.298
